"Client"	"RegistrationDt"	"Age"	"Gender"	"MaritalStatus"	"HasChildren"	"NumChildren"	"PostalCode"	"Zone"	"City"
"2278"	"148095984"	"2013-03-17 00:00:00.000"	49	"M"	"S"	"N"	0	"4400-343"	"PORTO"	"V.N.GAIA"
"2279"	"148097154"	"2008-12-09 00:00:00.000"	80	"F"	"M"	"Y"	1	"4430-371"	"PORTO"	"V.N.GAIA"
"2280"	"148099769"	"2012-04-24 00:00:00.000"	56	"M"	"S"	"Y"	1	"4430-433"	"PORTO"	"V.N.GAIA"
"2281"	"148106463"	"2009-06-12 00:00:00.000"	69	"M"	""	"N"	0	"4200-200"	"PORTO"	"PORTO"
"2282"	"148108369"	"2008-08-04 00:00:00.000"	76	"M"	"S"	"N"	0	"4400-305"	"PORTO"	"V.N.GAIA"
"2283"	"148109446"	"2012-11-09 00:00:00.000"	53	"M"	"S"	"Y"	1	"4050-625"	"PORTO"	"PORTO"
"2284"	"148109667"	"2009-01-08 00:00:00.000"	54	"M"	""	"N"	0	"4400-247"	"PORTO"	"V.N.GAIA"
"2285"	"148109829"	"2009-03-10 00:00:00.000"	48	"M"	""	"N"	0	"4100-143"	"PORTO"	"PORTO"
"2286"	"148110320"	"2010-12-10 00:00:00.000"	43	"F"	""	"N"	0	"4470-288"	"PORTO"	"MAIA"
"2287"	"148110738"	"2008-10-02 00:00:00.000"	62	"M"	""	"Y"	3	"4100-032"	"PORTO"	"PORTO"
"2288"	"148111114"	"2013-03-17 00:00:00.000"	56	"F"	""	"Y"	1	"4460-803"	"PORTO"	"CUSTÓIAS MTS"
"2289"	"148113109"	"2009-06-29 00:00:00.000"	56	"M"	""	"Y"	3	"4250-418"	"PORTO"	"PORTO"
"2290"	"148116892"	"2008-01-01 00:00:00.000"	72	"M"	""	"N"	0	"4100-344"	"PORTO"	"PORTO"
"2291"	"148117465"	"2008-08-15 00:00:00.000"	71	"F"	"M"	"N"	0	"4350-162"	"PORTO"	"PORTO"
"2292"	"148117996"	"2012-10-12 00:00:00.000"	51	"F"	""	"Y"	1	"4400-072"	"PORTO"	"V.N.GAIA"
"2293"	"148122566"	"2012-12-12 00:00:00.000"	70	"F"	"S"	"N"	0	"3530-071"	"OUTROS"	"FORNOS DE MACEIRA DO DÃO"
"2294"	"148122973"	"2013-09-30 00:00:00.000"	62	"F"	"M"	"Y"	3	"4200-038"	"PORTO"	"PORTO"
"2295"	"148130763"	"2008-08-05 00:00:00.000"	63	"F"	""	"Y"	1	"4430-249"	"PORTO"	"V.N.GAIA"
"2296"	"148132758"	"2009-03-12 00:00:00.000"	48	"F"	"S"	"N"	0	"4430-391"	"PORTO"	"V.N.GAIA"
"2297"	"148133274"	"2010-12-10 00:00:00.000"	76	"F"	"S"	"N"	0	"4250-205"	"PORTO"	"PORTO"
"2298"	"148135757"	"2008-10-09 00:00:00.000"	74	"F"	"S"	"N"	0	"4425-656"	"PORTO"	"MAIA"
"2299"	"148136370"	"2008-09-25 00:00:00.000"	50	"M"	"S"	"Y"	2	"4000-030"	"PORTO"	"PORTO"
"2300"	"148136478"	"2009-03-12 00:00:00.000"	47	"M"	"S"	"N"	0	"4435-025"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2301"	"148137091"	"2008-08-13 00:00:00.000"	57	"M"	"M"	"Y"	2	"4050-282"	"PORTO"	"PORTO"
"2302"	"148139698"	"2011-11-09 00:00:00.000"	62	"M"	""	"N"	0	"2745-766"	"OUTROS"	"QUELUZ"
"2303"	"148141684"	"2009-03-10 00:00:00.000"	60	"M"	"M"	"Y"	1	"4200-353"	"PORTO"	"PORTO"
"2304"	"148149383"	"2010-12-10 00:00:00.000"	62	"M"	"M"	"Y"	1	"4460-352"	"PORTO"	"SENHORA DA HORA"
"2305"	"148158650"	"2008-12-09 00:00:00.000"	54	"M"	""	"Y"	2	"4400-185"	"PORTO"	"V.N.GAIA"
"2306"	"148159125"	"2011-11-09 00:00:00.000"	59	"F"	"S"	"N"	0	"4000-019"	"PORTO"	"PORTO"
"2307"	"148159184"	"2013-05-03 00:00:00.000"	71	"M"	"S"	"N"	0	"4400-030"	"PORTO"	"V.N.GAIA"
"2308"	"148177948"	"2009-04-06 00:00:00.000"	70	"F"	""	"N"	0	"4250-251"	"PORTO"	"PORTO"
"2309"	"148182437"	"2008-01-01 00:00:00.000"	58	"M"	"S"	"N"	1	"4760-380"	"BRAGA"	"V.N.FAMALICÃO"
"2310"	"148189202"	"2012-01-31 00:00:00.000"	49	"F"	"M"	"Y"	3	"4430-266"	"PORTO"	"V. N.GAIA"
"2311"	"148189440"	"2008-10-31 00:00:00.000"	64	"M"	""	"Y"	2	"4460-366"	"PORTO"	"SENHORA DA HORA"
"2312"	"148249370"	"2009-12-14 00:00:00.000"	55	"F"	"M"	"Y"	3	"4200-131"	"PORTO"	"PORTO"
"2313"	"148252176"	"2011-06-17 00:00:00.000"	58	"M"	""	"N"	0	"4400-478"	"PORTO"	"V.N.GAIA"
"2314"	"148253245"	"2008-08-04 00:00:00.000"	58	"F"	""	"N"	0	"4500-298"	"OUTROS"	"ESPINHO"
"2315"	"148270255"	"2009-10-23 00:00:00.000"	67	"M"	""	"N"	0	"4435-105"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2316"	"148299784"	"2008-08-05 00:00:00.000"	60	"M"	"S"	"N"	0	"4050"	"PORTO"	"PORTO"
"2317"	"148354548"	"2008-08-05 00:00:00.000"	64	"M"	"M"	"Y"	2	"4410-454"	"PORTO"	"ARCOZELO VNG"
"2318"	"148355382"	"2010-05-16 00:00:00.000"	84	"F"	""	"N"	0	"4050-099"	"PORTO"	"PORTO"
"2319"	"148421296"	"2008-10-31 00:00:00.000"	57	"F"	""	"N"	0	"4300-368"	"PORTO"	"PORTO"
"2320"	"148422594"	"2011-08-17 00:00:00.000"	68	"M"	"S"	"N"	0	"4435-421"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2321"	"148425941"	"2011-10-07 00:00:00.000"	78	"F"	"S"	"Y"	3	"4425-656"	"PORTO"	"MAIA"
"2322"	"148428444"	"2008-08-04 00:00:00.000"	68	"F"	"S"	"Y"	2	"4250-062"	"PORTO"	"PORTO"
"2323"	"148435769"	"2008-11-17 00:00:00.000"	53	"F"	"S"	"N"	0	"4475-076"	"PORTO"	"MAIA"
"2324"	"148441521"	"2008-10-02 00:00:00.000"	57	"M"	"S"	"N"	0	"4430-497"	"PORTO"	"V.N.GAIA"
"2325"	"148442153"	"2008-08-15 00:00:00.000"	68	"M"	""	"Y"	3	"4000-385"	"PORTO"	"PORTO"
"2326"	"148443060"	"2010-05-13 00:00:00.000"	61	"M"	""	"Y"	3	"4050-260"	"PORTO"	"PORTO"
"2327"	"148447830"	"2011-06-17 00:00:00.000"	70	"M"	""	"N"	0	"4100-422"	"PORTO"	"PORTO"
"2328"	"148448208"	"2008-09-22 00:00:00.000"	55	"F"	"S"	"N"	0	"4510-501"	"PORTO"	"GONDOMAR"
"2329"	"148449352"	"2009-06-23 00:00:00.000"	74	"F"	"M"	"Y"	1	"4420-539"	"RIO TINTO - GONDOMAR"	"VALBOM GDM"
"2330"	"148449697"	"2008-10-31 00:00:00.000"	56	"F"	"S"	"N"	0	"4250"	"PORTO"	"PORTO"
"2331"	"148455123"	"2009-05-04 00:00:00.000"	86	"F"	"S"	"Y"	2	"4350-033"	"PORTO"	"PORTO"
"2332"	"148469043"	"2008-10-09 00:00:00.000"	66	"F"	"M"	"Y"	1	"4430-441"	"PORTO"	"V.N.GAIA"
"2333"	"148469850"	"2012-12-12 00:00:00.000"	62	"M"	"S"	"Y"	1	"4300-420"	"PORTO"	"PORTO"
"2334"	"148470432"	"2008-08-15 00:00:00.000"	72	"M"	"S"	"Y"	2	"4435-465"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2335"	"148490565"	"2008-11-17 00:00:00.000"	60	"M"	"S"	"Y"	1	"4430-361"	"PORTO"	"V.N.GAIA"
"2336"	"148500285"	"2009-07-31 00:00:00.000"	72	"F"	"M"	"Y"	3	"4250-309"	"PORTO"	"PORTO"
"2337"	"148508898"	"2009-07-24 00:00:00.000"	53	"F"	""	"Y"	3	"4745-515"	"PORTO"	"SÃO ROMÃO CORONADO"
"2338"	"148525024"	"2009-05-20 00:00:00.000"	51	"M"	"S"	"N"	0	"4430-266"	"PORTO"	"V.N.GAIA"
"2339"	"148530818"	"2014-07-22 00:00:00.000"	64	"F"	""	"N"	0	"4000-299"	"PORTO"	"PORTO"
"2340"	"148540716"	"2014-02-25 00:00:00.000"	72	"F"	""	"Y"	1	"4200-463"	"PORTO"	"PORTO"
"2341"	"148549543"	"2014-07-03 00:00:00.000"	53	"F"	"S"	"N"	0	"4765-261"	"BRAGA"	"RIBA DE AVE"
"2342"	"148583695"	"2008-09-22 00:00:00.000"	53	"F"	"M"	"Y"	3	"4430-055"	"PORTO"	"V.N.GAIA"
"2343"	"148585906"	"2009-03-10 00:00:00.000"	58	"F"	"S"	"Y"	1	"4250-033"	"PORTO"	"PORTO"
"2344"	"148589588"	"2009-06-29 00:00:00.000"	63	"F"	"S"	"Y"	1	"4100-197"	"PORTO"	"PORTO"
"2345"	"148590748"	"2013-08-28 00:00:00.000"	62	"F"	""	"Y"	2	"4200-533"	"PORTO"	"PORTO"
"2346"	"148603998"	"2010-04-02 00:00:00.000"	55	"F"	"S"	"N"	0	"4700-123"	"BRAGA"	"BRAGA"
"2347"	"148608647"	"2011-03-09 00:00:00.000"	64	"M"	"S"	"Y"	2	"4445-668"	"PORTO"	"ERMESINDE"
"2348"	"148618502"	"2008-09-25 00:00:00.000"	40	"F"	"M"	"Y"	3	"4470"	"PORTO"	"MAIA"
"2349"	"148618774"	"2009-12-14 00:00:00.000"	61	"F"	""	"N"	0	"4250-242"	"PORTO"	"PORTO"
"2350"	"148640818"	"2013-10-15 00:00:00.000"	62	"M"	"M"	"Y"	2	"4445-673"	"PORTO"	"ERMESINDE"
"2351"	"148647847"	"2014-04-01 00:00:00.000"	64	"M"	"M"	"Y"	1	"4050-228"	"PORTO"	"PORTO"
"2352"	"148656064"	"2008-09-25 00:00:00.000"	61	"F"	""	"N"	2	"4470-644"	"PORTO"	"MAIA"
"2353"	"148656510"	"2011-03-09 00:00:00.000"	69	"M"	"S"	"N"	0	"4445-210"	"PORTO"	"ALFENA"
"2354"	"148663869"	"2008-01-01 00:00:00.000"	65	"M"	"M"	"Y"	1	"4470-701"	"PORTO"	"MAIA"
"2355"	"148722598"	"2009-03-10 00:00:00.000"	81	"F"	""	"N"	0	"4250-115"	"PORTO"	"PORTO"
"2356"	"148725538"	"2010-03-11 00:00:00.000"	45	"M"	""	"Y"	1	"4300-360"	"PORTO"	"PORTO"
"2357"	"148733204"	"2012-11-09 00:00:00.000"	73	"M"	"M"	"Y"	3	"4400-004"	"PORTO"	"V.N.GAIA"
"2358"	"148733719"	"2008-12-09 00:00:00.000"	66	"M"	"M"	"N"	0	"4300-258"	"PORTO"	"PORTO"
"2359"	"148733743"	"2009-12-14 00:00:00.000"	57	"M"	"M"	"Y"	1	"4425-010"	"PORTO"	"MAIA"
"2360"	"148734502"	"2009-07-24 00:00:00.000"	66	"F"	""	"N"	0	"4000-236"	"PORTO"	"PORTO"
"2361"	"148734596"	"2008-10-31 00:00:00.000"	72	"M"	""	"Y"	1	"4250-485"	"PORTO"	"PORTO"
"2362"	"148735053"	"2010-12-10 00:00:00.000"	56	"F"	"M"	"Y"	1	"4400-633"	"PORTO"	"V.N.GAIA"
"2363"	"148735940"	"2009-12-14 00:00:00.000"	55	"M"	"S"	"N"	0	"4435-628"	"RIO TINTO - GONDOMAR"	"BAGUIM DO MONTE"
"2364"	"148736092"	"2009-10-23 00:00:00.000"	54	"M"	""	"N"	0	"4435-005"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2365"	"148740154"	"2008-08-15 00:00:00.000"	58	"M"	""	"N"	0	"4100-434"	"PORTO"	"PORTO"
"2366"	"148741606"	"2009-05-04 00:00:00.000"	60	"F"	""	"N"	0	"4460-341"	"PORTO"	"SENHORA DA HORA"
"2367"	"148741860"	"2013-09-30 00:00:00.000"	53	"F"	"S"	"Y"	2	"4435-474"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2368"	"148742432"	"2012-11-09 00:00:00.000"	66	"M"	"M"	"Y"	3	"4050-621"	"PORTO"	"PORTO"
"2369"	"148742955"	"2009-11-20 00:00:00.000"	81	"M"	"M"	"N"	3	"4200-276"	"PORTO"	"PORTO"
"2370"	"148744974"	"2008-08-15 00:00:00.000"	65	"M"	""	"N"	0	"4400-165"	"PORTO"	"V.N.GAIA"
"2371"	"148746594"	"2009-03-10 00:00:00.000"	55	"F"	""	"Y"	1	"4100-147"	"PORTO"	"PORTO"
"2372"	"148747086"	"2009-11-20 00:00:00.000"	56	"F"	""	"Y"	2	"4200-081"	"PORTO"	"PORTO"
"2373"	"148747418"	"2013-10-07 00:00:00.000"	54	"F"	"S"	"N"	1	"4405-594"	"PORTO"	"V.N.GAIA"
"2374"	"148748007"	"2008-11-17 00:00:00.000"	51	"M"	""	"N"	0	"4435-152"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2375"	"148752632"	"2012-10-12 00:00:00.000"	56	"M"	"M"	"N"	1	"4450-279"	"PORTO"	"MATOSINHOS"
"2376"	"148753698"	"2010-04-02 00:00:00.000"	65	"F"	"M"	"Y"	1	"4445-546"	"PORTO"	"ERMESINDE"
"2377"	"148753949"	"2014-02-25 00:00:00.000"	63	"M"	""	"N"	0	"4425-642"	"PORTO"	"MAIA"
"2378"	"148761070"	"2014-07-22 00:00:00.000"	66	"M"	"M"	"Y"	1	"1000-291"	"OUTROS"	"LISBOA"
"2379"	"148763332"	"2009-06-12 00:00:00.000"	67	"F"	"S"	"N"	0	"4430-284"	"PORTO"	"V.N.GAIA"
"2380"	"148763693"	"2008-10-09 00:00:00.000"	52	"F"	"M"	"Y"	4	"4000-284"	"PORTO"	"PORTO"
"2381"	"148777422"	"2009-04-06 00:00:00.000"	52	"F"	"S"	"Y"	1	"4445-416"	"PORTO"	"ERMESINDE"
"2382"	"148781284"	"2008-12-06 00:00:00.000"	55	"F"	"S"	"N"	0	"4435-491"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2383"	"148786260"	"2014-07-22 00:00:00.000"	58	"M"	""	"Y"	1	"4300-000"	"PORTO"	"PORTO"
"2384"	"148787371"	"2008-08-15 00:00:00.000"	38	"M"	""	"N"	0	"4405-635"	"PORTO"	"V.N.GAIA"
"2385"	"148802516"	"2009-03-12 00:00:00.000"	59	"F"	""	"Y"	1	"4510-483"	"PORTO"	"FÂNZERES"
"2386"	"148808514"	"2009-05-04 00:00:00.000"	65	"F"	"S"	"Y"	2	"4410-463"	"PORTO"	"ARCOZELO VNG"
"2387"	"148809022"	"2009-11-20 00:00:00.000"	75	"F"	""	"Y"	4	"4515-424"	"PORTO"	"MEDAS"
"2388"	"148812457"	"2008-10-02 00:00:00.000"	51	"F"	""	"Y"	1	"4590-571"	"PORTO"	"PAÇOS DE FERREIRA"
"2389"	"148814743"	"2009-05-25 00:00:00.000"	42	"F"	"S"	"Y"	1	"4420-230"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"2390"	"148815596"	"2011-11-24 00:00:00.000"	60	"F"	"S"	"Y"	4	"4435-297"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2391"	"148818633"	"2009-12-14 00:00:00.000"	71	"M"	"S"	"N"	0	"4420-301"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"2392"	"148820662"	"2009-06-12 00:00:00.000"	66	"F"	""	"N"	0	"4250-072"	"PORTO"	"PORTO"
"2393"	"148826482"	"2009-05-20 00:00:00.000"	60	"F"	"M"	"Y"	5	"4250-390"	"PORTO"	"PORTO"
"2394"	"148826784"	"2013-03-17 00:00:00.000"	49	"M"	"M"	"N"	0	"4510-610"	"PORTO"	"FÂNZERES"
"2395"	"148828400"	"2008-09-22 00:00:00.000"	71	"M"	""	"Y"	3	"4420-134"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"2396"	"148828515"	"2008-01-01 00:00:00.000"	67	"M"	"S"	"N"	0	"4050-059"	"PORTO"	"PORTO"
"2397"	"148831117"	"2009-04-06 00:00:00.000"	78	"F"	"S"	"Y"	4	"4510-513"	"PORTO"	"FÂNZERES"
"2398"	"148833721"	"2008-11-17 00:00:00.000"	44	"M"	"M"	"Y"	1	"4435-006"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2399"	"148836402"	"2009-12-14 00:00:00.000"	54	"M"	"M"	"Y"	2	"4435-449"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2400"	"148838774"	"2008-08-15 00:00:00.000"	50	"F"	"S"	"N"	0	"4420-230"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"2401"	"148841449"	"2009-10-23 00:00:00.000"	65	"M"	"M"	"N"	0	"4515-658"	"PORTO"	"FOZ DO SOUSA"
"2402"	"148858899"	"2012-04-24 00:00:00.000"	59	"M"	"M"	"N"	0	"4435-085"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2403"	"148858945"	"2011-10-07 00:00:00.000"	47	"F"	""	"N"	0	"4510-518"	"PORTO"	"FÂNZERES"
"2404"	"148859810"	"2008-09-22 00:00:00.000"	57	"F"	"S"	"Y"	3	"4510-620"	"PORTO"	"FÂNZERES"
"2405"	"148860664"	"2009-03-12 00:00:00.000"	80	"M"	""	"N"	0	"4435-108"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2406"	"148873553"	"2010-06-28 00:00:00.000"	63	"F"	"S"	"N"	0	"4485-094"	"PORTO"	"FAJOZES"
"2407"	"148874541"	"2012-06-08 00:00:00.000"	53	"M"	""	"Y"	1	"4420-563"	"RIO TINTO - GONDOMAR"	"VALBOM GDM"
"2408"	"148876846"	"2008-01-01 00:00:00.000"	70	"M"	"S"	"N"	0	"4435-003"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2409"	"148879934"	"2011-05-22 00:00:00.000"	68	"M"	""	"N"	0	"4515-096"	"PORTO"	"FOZ DO SOUSA"
"2410"	"148887309"	"2011-10-07 00:00:00.000"	55	"F"	"M"	"Y"	2	"4435-050"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2411"	"1488879047"	"2008-10-31 00:00:00.000"	57	"M"	""	"Y"	2	"4200-491"	"PORTO"	"PORTO"
"2412"	"148889700"	"2008-08-13 00:00:00.000"	49	"F"	"S"	"N"	0	"4150-671"	"PORTO"	"PORTO"
"2413"	"148891160"	"2009-07-31 00:00:00.000"	57	"F"	"S"	"N"	0	"4450-241"	"PORTO"	"MATOSINHOS"
"2414"	"148895913"	"2009-07-24 00:00:00.000"	45	"M"	""	"Y"	1	"4000-203"	"PORTO"	"PORTO"
"2415"	"148912311"	"2013-10-15 00:00:00.000"	58	"M"	"S"	"N"	0	"4705-097"	"BRAGA"	"BRAGA"
"2416"	"148926959"	"2012-11-09 00:00:00.000"	64	"F"	""	"N"	0	"4435-005"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2417"	"148936857"	"2008-01-01 00:00:00.000"	53	"M"	"M"	"Y"	1	"4520-176"	"OUTROS"	"S.MARIA DA FEIRA"
"2418"	"148989489"	"2010-05-16 00:00:00.000"	62	"M"	"M"	"Y"	2	"4430-257"	"PORTO"	"V.N.GAIA"
"2419"	"149127553"	"2013-09-30 00:00:00.000"	54	"F"	""	"N"	0	"4425-637"	"PORTO"	"MAIA"
"2420"	"149299486"	"2011-11-09 00:00:00.000"	79	"F"	"S"	"Y"	1	"3880-151"	"OUTROS"	"OVAR"
"2421"	"149300000"	"2008-08-15 00:00:00.000"	71	"M"	"M"	"Y"	1	"3880-180"	"OUTROS"	"OVAR"
"2422"	"149437234"	"2011-10-07 00:00:00.000"	65	"F"	"S"	"N"	0	"4400-165"	"PORTO"	"V.N.GAIA"
"2423"	"149478216"	"2011-03-09 00:00:00.000"	56	"F"	"S"	"Y"	2	"4415-344"	"PORTO"	"PEDROSO"
"2424"	"149535198"	"2009-05-04 00:00:00.000"	61	"F"	"M"	"Y"	2	"4000-240"	"PORTO"	"PORTO"
"2425"	"149536836"	"2009-04-07 00:00:00.000"	66	"F"	"M"	"Y"	1	"4000-515"	"PORTO"	"PORTO"
"2426"	"149542003"	"2008-10-02 00:00:00.000"	61	"F"	"S"	"N"	0	"4350-074"	"PORTO"	"PORTO"
"2427"	"149543620"	"2008-10-31 00:00:00.000"	56	"F"	""	"Y"	1	"4350-145"	"PORTO"	"PORTO"
"2428"	"149553773"	"2014-02-25 00:00:00.000"	59	"M"	"M"	"N"	0	"4400-269"	"PORTO"	"V.N.GAIA"
"2429"	"149556209"	"2010-03-11 00:00:00.000"	72	"M"	""	"N"	0	"4250-170"	"PORTO"	"PORTO"
"2430"	"149556276"	"2009-04-06 00:00:00.000"	53	"M"	""	"N"	1	"4350-298"	"PORTO"	"PORTO"
"2431"	"149561539"	"2012-10-12 00:00:00.000"	55	"F"	""	"Y"	1	"4250-011"	"PORTO"	"PORTO"
"2432"	"149562071"	"2008-01-01 00:00:00.000"	61	"F"	"M"	"Y"	2	"4470-214"	"PORTO"	"MAIA"
"2433"	"149562284"	"2008-08-13 00:00:00.000"	57	"F"	"S"	"Y"	1	"4000-442"	"PORTO"	"PORTO"
"2434"	"149566182"	"2008-10-31 00:00:00.000"	64	"F"	""	"Y"	1	"4050-632"	"PORTO"	"PORTO"
"2435"	"149566557"	"2008-01-01 00:00:00.000"	61	"M"	"S"	"Y"	1	"4200-211"	"PORTO"	"PORTO"
"2436"	"149566832"	"2011-11-09 00:00:00.000"	58	"F"	""	"N"	0	"4250-089"	"PORTO"	"PORTO"
"2437"	"149567570"	"2008-08-15 00:00:00.000"	56	"F"	"M"	"Y"	1	"4460-336"	"PORTO"	"SENHORA DA HORA"
"2438"	"149567677"	"2009-03-10 00:00:00.000"	70	"F"	"M"	"N"	1	"4465-120"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"2439"	"149567910"	"2008-01-01 00:00:00.000"	63	"F"	"S"	"N"	0	"4050-555"	"PORTO"	"PORTO"
"2440"	"149570171"	"2008-01-01 00:00:00.000"	56	"M"	""	"N"	0	"4430-445"	"PORTO"	"V.N.GAIA"
"2441"	"149579586"	"2014-01-30 00:00:00.000"	54	"M"	"M"	"Y"	2	"4430-684"	"PORTO"	"V.N.GAIA"
"2442"	"149581610"	"2012-08-24 00:00:00.000"	54	"F"	"S"	"N"	0	"4405-528"	"PORTO"	" V.N.GAIA"
"2443"	"149583931"	"2008-01-01 00:00:00.000"	71	"M"	"S"	"Y"	1	"4200-385"	"PORTO"	"PORTO"
"2444"	"149584474"	"2009-10-23 00:00:00.000"	57	"M"	"M"	"Y"	2	"4405-910"	"PORTO"	"V.N.GAIA"
"2445"	"149586175"	"2009-04-07 00:00:00.000"	54	"M"	"M"	"Y"	1	"4100-501"	"PORTO"	"PORTO"
"2446"	"149586507"	"2011-08-17 00:00:00.000"	59	"M"	"M"	"Y"	4	"4050-422"	"PORTO"	"PORTO"
"2447"	"149589778"	"2010-08-10 00:00:00.000"	58	"F"	""	"N"	0	"4435-034"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2448"	"149591995"	"2009-05-20 00:00:00.000"	59	"F"	"S"	"N"	0	"4200-221"	"PORTO"	"PORTO"
"2449"	"149592256"	"2009-07-31 00:00:00.000"	50	"M"	""	"N"	1	"4200-387"	"PORTO"	"PORTO"
"2450"	"149595522"	"2013-09-30 00:00:00.000"	55	"F"	"M"	"Y"	3	"4300-158"	"PORTO"	"PORTO"
"2451"	"149597339"	"2012-01-31 00:00:00.000"	53	"M"	"M"	"Y"	1	"4435-056"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2452"	"149599374"	"2011-08-17 00:00:00.000"	47	"F"	"M"	"Y"	3	"4150-721"	"PORTO"	"PORTO"
"2453"	"149600330"	"2008-09-25 00:00:00.000"	56	"F"	"M"	"Y"	2	"4425-042"	"PORTO"	"MAIA"
"2454"	"149600755"	"2013-03-17 00:00:00.000"	69	"F"	"S"	"N"	0	"4435-023"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"2455"	"149601786"	"2012-06-08 00:00:00.000"	64	"M"	"M"	"N"	0	"4425-073"	"PORTO"	"MAIA"
"2456"	"149611404"	"2013-08-28 00:00:00.000"	82	"F"	"S"	"N"	0	"4200-350"	"PORTO"	"PORTO"
"2457"	"149617879"	"2008-11-17 00:00:00.000"	50	"M"	""	"N"	0	"4460-388"	"PORTO"	"SENHORA DA HORA"
"2458"	"149667051"	"2009-07-31 00:00:00.000"	64	"M"	""	"Y"	2	"4415-755"	"PORTO"	"OLIVAL VNG"
"2459"	"149676603"	"2013-10-07 00:00:00.000"	53	"F"	"S"	"Y"	1	"4715-012"	"BRAGA"	"BRAGA"
"2460"	"149697651"	"2008-11-17 00:00:00.000"	56	"F"	"S"	"Y"	1	"4350-275"	"PORTO"	"PORTO"
"2461"	"149709889"	"2009-11-20 00:00:00.000"	71	"M"	""	"Y"	1	"4200-103"	"PORTO"	"PORTO"
"2462"	"149710089"	"2009-01-08 00:00:00.000"	56	"F"	""	"Y"	1	"4445-063"	"PORTO"	"ALFENA"
"2463"	"149715692"	"2008-09-22 00:00:00.000"	70	"M"	"S"	"N"	0	"4200-262"	"PORTO"	"PORTO"
"2464"	"149797630"	"2013-07-10 00:00:00.000"	55	"M"	"S"	"Y"	4	"4560-112"	"PORTO"	"FONTE ARCADA PNF"
"2465"	"149804466"	"2009-05-04 00:00:00.000"	69	"M"	""	"N"	0	"4200-272"	"PORTO"	"PORTO"
"2466"	"149813058"	"2008-08-15 00:00:00.000"	72	"F"	""	"Y"	1	"4200-186"	"PORTO"	"PORTO"
"2467"	"149813910"	"2012-04-24 00:00:00.000"	46	"M"	"S"	"Y"	1	"4460-256"	"PORTO"	"SENHORA DA HORA"
"2468"	"149816030"	"2010-09-14 00:00:00.000"	60	"F"	"M"	"Y"	1	"4200-106"	"PORTO"	"PORTO"
"2469"	"149817240"	"2008-12-06 00:00:00.000"	69	"F"	""	"N"	0	"4050-371"	"PORTO"	"PORTO"
"2470"	"149819331"	"2010-05-13 00:00:00.000"	63	"F"	""	"N"	0	"4200-406"	"PORTO"	"PORTO"
"2471"	"149829949"	"2009-05-20 00:00:00.000"	53	"M"	""	"N"	0	"4250-110"	"PORTO"	"PORTO"
"2472"	"149838301"	"2009-07-24 00:00:00.000"	43	"M"	""	"N"	0	"4400-107"	"PORTO"	"V.N.GAIA"
"2473"	"149846924"	"2009-01-08 00:00:00.000"	62	"F"	"S"	"N"	0	"4000-307"	"PORTO"	"PORTO"
"2474"	"149860889"	"2013-09-30 00:00:00.000"	66	"F"	"M"	"Y"	4	"4425-168"	"PORTO"	"MAIA"
"2475"	"149872585"	"2008-12-09 00:00:00.000"	60	"M"	"S"	"N"	0	"4460-220"	"PORTO"	"SENHORA DA HORA"
"2476"	"149875762"	"2009-06-29 00:00:00.000"	53	"M"	"S"	"N"	0	"4460-305"	"PORTO"	"SENHORA DA HORA"
"2477"	"149882270"	"2011-08-17 00:00:00.000"	56	"M"	"M"	"N"	0	"4470-169"	"PORTO"	"MAIA"
"2478"	"149882629"	"2013-11-28 00:00:00.000"	82	"M"	"S"	"N"	0	"4470-365"	"PORTO"	"MAIA"
"2479"	"149885873"	"2014-07-03 00:00:00.000"	60	"M"	""	"N"	0	"4000-133"	"PORTO"	"PORTO"
"2480"	"149993862"	"2009-11-20 00:00:00.000"	46	"F"	"M"	"Y"	1	"4585-552"	"PORTO"	"SOBREIRA"
